image,survey_code,species,comments,quadrat,presabs
pic_s02_2017_ne_q09.png,s02_2017_ne,alsike clover,NA,q09,1
pic_s02_2017_ne_q09.png,s02_2017_ne,crimson clover,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,red clover,NA,q09,1
pic_s02_2017_ne_q09.png,s02_2017_ne,sweet clover,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,white clover,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,sainfoin,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,lucerne,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s02_2017_ne_q09.png,s02_2017_ne,black medick,NA,q09,1
pic_s02_2017_ne_q09.png,s02_2017_ne,common vetch,NA,q09,1
pic_s02_2017_ne_q09.png,s02_2017_ne,black knapweed,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,fenugreek,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,red campion,NA,q09,0
pic_s02_2017_ne_q09.png,s02_2017_ne,phacelia,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,alsike clover,NA,q09,1
pic_s24_2017_ne_q09.png,s24_2017_ne,crimson clover,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,red clover,NA,q09,1
pic_s24_2017_ne_q09.png,s24_2017_ne,sweet clover,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,white clover,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,sainfoin,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,lucerne,NA,q09,1
pic_s24_2017_ne_q09.png,s24_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s24_2017_ne_q09.png,s24_2017_ne,black medick,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,common vetch,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,black knapweed,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,yarrow,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,oxeye daisy,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,musk mallow,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,wild carrot,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,red campion,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,white campion,NA,q09,0
pic_s24_2017_ne_q09.png,s24_2017_ne,phacelia,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,alsike clover,NA,q09,1
pic_s27_2017_ne_q09.png,s27_2017_ne,crimson clover,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,red clover,NA,q09,1
pic_s27_2017_ne_q09.png,s27_2017_ne,sweet clover,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,white clover,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,sainfoin,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,lucerne,NA,q09,1
pic_s27_2017_ne_q09.png,s27_2017_ne,bird's-foot trefoil,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,black medick,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,common vetch,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,black knapweed,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,yarrow,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,oxeye daisy,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,musk mallow,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,wild carrot,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,red campion,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,white campion,NA,q09,0
pic_s27_2017_ne_q09.png,s27_2017_ne,phacelia,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,alsike clover,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,crimson clover,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,red clover,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,sweet clover,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,white clover,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,sainfoin,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,lucerne,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,black medick,NA,q09,1
pic_s06_2017_ne_q09.png,s06_2017_ne,common vetch,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,black knapweed,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,yarrow,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,oxeye daisy,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,musk mallow,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,wild carrot,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,red campion,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,white campion,NA,q09,0
pic_s06_2017_ne_q09.png,s06_2017_ne,phacelia,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,alsike clover,NA,q09,1
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,crimson clover,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,red clover,NA,q09,1
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,sweet clover,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,white clover,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,sainfoin,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,lucerne,NA,q09,1
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,bird's-foot trefoil,NA,q09,1
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,black medick,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,common vetch,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,black knapweed,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,yarrow,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,oxeye daisy,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,musk mallow,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,wild carrot,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,red campion,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,white campion,NA,q09,0
pic_s15_2017_ne_v_q09.png,s15_2017_ne_v,phacelia,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,alsike clover,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,crimson clover,NA,q09,0
pic_s03_2017_ne_q09.png,s03_2017_ne,red clover,NA,q09,0
pic_s03_2017_ne_q09.png,s03_2017_ne,sweet clover,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,white clover,NA,q09,0
pic_s03_2017_ne_q09.png,s03_2017_ne,sainfoin,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,lucerne,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,bird's-foot trefoil,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,black medick,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,common vetch,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,red campion,NA,q09,0
pic_s03_2017_ne_q09.png,s03_2017_ne,white campion,NA,q09,0
pic_s03_2017_ne_q09.png,s03_2017_ne,phacelia,NA,q09,1
pic_s03_2017_ne_q09.png,s03_2017_ne,fenugreek,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,alsike clover,NA,q09,1
pic_s07_2017_ne_q09.png,s07_2017_ne,crimson clover,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,red clover,NA,q09,1
pic_s07_2017_ne_q09.png,s07_2017_ne,sweet clover,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,white clover,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,sainfoin,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,lucerne,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,bird's-foot trefoil,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,black medick,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,common vetch,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,black knapweed,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,yarrow,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,oxeye daisy,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,musk mallow,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,wild carrot,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,red campion,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,white campion,NA,q09,0
pic_s07_2017_ne_q09.png,s07_2017_ne,phacelia,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,alsike clover,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,crimson clover,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,red clover,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,sweet clover,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,white clover,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,sainfoin,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,lucerne,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,bird's-foot trefoil,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,black medick,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,common vetch,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,black knapweed,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,yarrow,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,oxeye daisy,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,musk mallow,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,wild carrot,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,red campion,NA,q09,1
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,white campion,NA,q09,0
pic_s14_2017_ne_v_q09.png,s14_2017_ne_v,phacelia,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,alsike clover,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,crimson clover,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,red clover,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,sweet clover,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,white clover,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,sainfoin,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,lucerne,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,bird's-foot trefoil,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,black medick,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,common vetch,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,black knapweed,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,yarrow,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,oxeye daisy,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,musk mallow,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,wild carrot,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,red campion,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,white campion,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,phacelia,NA,q09,0
pic_s23_2017_ne_q09.png,s23_2017_ne,tufted vetch,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,alsike clover,NA,q09,1
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,crimson clover,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,red clover,NA,q09,1
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,sweet clover,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,white clover,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,sainfoin,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,lucerne,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,bird's-foot trefoil,NA,q09,1
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,black medick,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,common vetch,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,black knapweed,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,yarrow,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,oxeye daisy,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,musk mallow,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,wild carrot,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,red campion,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,white campion,NA,q09,0
pic_s16_2017_ne_v_q09.png,s16_2017_ne_v,phacelia,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,alsike clover,NA,q09,1
pic_s29_2018_ne_q09.png,s29_2018_ne,crimson clover,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,red clover,NA,q09,1
pic_s29_2018_ne_q09.png,s29_2018_ne,sweet clover,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,white clover,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,bird's-foot trefoil,NA,q09,1
pic_s29_2018_ne_q09.png,s29_2018_ne,sainfoin,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,lucerne,NA,q09,1
pic_s29_2018_ne_q09.png,s29_2018_ne,black medick,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,common vetch,NA,q09,1
pic_s29_2018_ne_q09.png,s29_2018_ne,black knapweed,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,yarrow,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,oxeye daisy,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,musk mallow,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,wild carrot,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,fenugreek,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,red campion,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,white campion,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,phacelia,NA,q09,0
pic_s29_2018_ne_q09.png,s29_2018_ne,borage,NA,q09,0
pic_s18_2018_ne_q09.png,s18_2018_ne,clover,Y,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,crimson clover,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,red clover,Y,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,sweet clover,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,white clover,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,bird's-foot trefoil,Y,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,sainfoin,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,lucerne,Y,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,black medick,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,common vetch,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,black knapweed,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,yarrow,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,oxeye daisy,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,musk mallow,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,wild carrot,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,fenugreek,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,red campion,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,white campion,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,phacelia,,q09,1
pic_s18_2018_ne_q09.png,s18_2018_ne,borage,,q09,1
pic_s19_2018_ne_q09.png,s19_2018_ne,alsike clover,NA,q09,1
pic_s19_2018_ne_q09.png,s19_2018_ne,crimson clover,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,red clover,NA,q09,1
pic_s19_2018_ne_q09.png,s19_2018_ne,sweet clover,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,white clover,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,bird's-foot trefoil,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,sainfoin,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,lucerne,NA,q09,1
pic_s19_2018_ne_q09.png,s19_2018_ne,black medick,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,common vetch,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,black knapweed,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,yarrow,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,oxeye daisy,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,musk mallow,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,wild carrot,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,fenugreek,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,red campion,NA,q09,1
pic_s19_2018_ne_q09.png,s19_2018_ne,white campion,NA,q09,1
pic_s19_2018_ne_q09.png,s19_2018_ne,phacelia,NA,q09,0
pic_s19_2018_ne_q09.png,s19_2018_ne,borage,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,alsike clover,NA,q09,1
pic_s20_2018_ne_q09.png,s20_2018_ne,crimson clover,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,red clover,NA,q09,1
pic_s20_2018_ne_q09.png,s20_2018_ne,sweet clover,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,white clover,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,bird's-foot trefoil,NA,q09,1
pic_s20_2018_ne_q09.png,s20_2018_ne,sainfoin,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,lucerne,NA,q09,1
pic_s20_2018_ne_q09.png,s20_2018_ne,black medick,NA,q09,1
pic_s20_2018_ne_q09.png,s20_2018_ne,common vetch,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,black knapweed,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,yarrow,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,oxeye daisy,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,musk mallow,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,wild carrot,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,fenugreek,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,red campion,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,white campion,NA,q09,1
pic_s20_2018_ne_q09.png,s20_2018_ne,phacelia,NA,q09,0
pic_s20_2018_ne_q09.png,s20_2018_ne,borage,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,alsike clover,NA,q09,1
pic_s30_2018_ne_q09.png,s30_2018_ne,crimson clover,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,red clover,NA,q09,1
pic_s30_2018_ne_q09.png,s30_2018_ne,sweet clover,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,white clover,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,bird's-foot trefoil,NA,q09,1
pic_s30_2018_ne_q09.png,s30_2018_ne,sainfoin,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,lucerne,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,black medick,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,common vetch,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,black knapweed,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,yarrow,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,oxeye daisy,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,musk mallow,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,wild carrot,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,fenugreek,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,red campion,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,white campion,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,phacelia,NA,q09,0
pic_s30_2018_ne_q09.png,s30_2018_ne,borage,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,alsike clover,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,crimson clover,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,red clover,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,sweet clover,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,white clover,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,bird's-foot trefoil,NA,q09,1
pic_s21_2018_ne_q09.png,s21_2018_ne,sainfoin,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,lucerne,NA,q09,1
pic_s21_2018_ne_q09.png,s21_2018_ne,black medick,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,common vetch,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,black knapweed,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,yarrow,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,oxeye daisy,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,musk mallow,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,wild carrot,NA,q09,1
pic_s21_2018_ne_q09.png,s21_2018_ne,fenugreek,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,red campion,NA,q09,1
pic_s21_2018_ne_q09.png,s21_2018_ne,white campion,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,phacelia,NA,q09,0
pic_s21_2018_ne_q09.png,s21_2018_ne,borage,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,alsike clover,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,crimson clover,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,red clover,NA,q09,1
pic_s22_2018_ne_q09.png,s22_2018_ne,sweet clover,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,white clover,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,bird's-foot trefoil,NA,q09,1
pic_s22_2018_ne_q09.png,s22_2018_ne,sainfoin,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,lucerne,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,black medick,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,common vetch,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,black knapweed,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,yarrow,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,oxeye daisy,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,musk mallow,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,wild carrot,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,fenugreek,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,red campion,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,white campion,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,phacelia,NA,q09,0
pic_s22_2018_ne_q09.png,s22_2018_ne,borage,NA,q09,0
pic_s04_2017_ne_q10.png,s04_2017_ne,alsike clover,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,red clover,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,crimson clover,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,white clover,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,sainfoin,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,lucerne,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,bird's-foot trefoil,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,black medick,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,common vetch,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,black knapweed,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,yarrow,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,oxeye daisy,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,musk mallow,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,wild carrot,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,field scabious,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,sweet clover,NA,q10,1
pic_s04_2017_ne_q10.png,s04_2017_ne,fenugreek,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,red campion,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,phacelia,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,borage,NA,q10,0
pic_s04_2017_ne_q10.png,s04_2017_ne,white campion,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,alsike clover,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,crimson clover,NA,q10,0
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,red clover,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,sweet clover,NA,q10,0
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,white clover,NA,q10,0
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,sainfoin,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,lucerne,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,bird's-foot trefoil,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,black medick,NA,q10,1
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,common vetch,NA,q10,0
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,black knapweed,NA,q10,0
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,yarrow,NA,q10,0
pic_s12_2017_ne_v_q10.png,s12_2017_ne_v,oxeye daisy,NA,q10,0
